Anzahl Random;Number of Records;Treibstoff (group);Jahr;Latitude;Longitude;Farbe;Marke;Mf Marke Id;Modell;Treibstoff;Point;Wohnviertel Id (Wohnviertel Centroide.Sas7Bdat);Wohnviertel Id;Wohnviertel
131;1;Benzin;2015;47,563973994;7,596074939;Rot;Renault;42;Clio;MÑnnlich;0;13;13;Clara
122;1;Benzin;2015;47,573818735;7,617516518;Rot;Fiat;125;500;MÑnnlich;0;15;15;Hirzbrunnen
119;1;Benzin;2015;47,573818735;7,617516518;Rot;Mitsubishi;64;Colt;MÑnnlich;0;15;15;Hirzbrunnen
122;1;Benzin;2015;47,573818735;7,617516518;Rot;VW;90;Golf;MÑnnlich;0;15;15;Hirzbrunnen
195;1;Benzin;2015;47,566507744;7,604341507;Rot;Opel;128;Astra;MÑnnlich;0;16;16;Rosental
140;1;Benzin;2015;47,566507744;7,604341507;Rot;VW;90;Golf;MÑnnlich;0;16;16;Rosental
169;1;Benzin;2015;47,567962785;7,590866089;Rot;Opel;128;Astra;Weiblich;0;17;17;MatthÑus
277;1;Benzin;2015;47,567962785;7,590866089;Rot;VW;90;Golf;MÑnnlich;0;17;17;MatthÑus
124;1;Benzin;2015;47,575686131;7,650518417;Rot;Citroân;116;C3;Weiblich;0;20;20;Riehen
239;1;Benzin;2015;47,575686131;7,650518417;Rot;Fiat;125;500;Weiblich;0;20;20;Riehen
141;1;Benzin;2015;47,575686131;7,650518417;Rot;Honda;7;Jazz;Weiblich;0;20;20;Riehen
113;1;Benzin;2015;47,575686131;7,650518417;Rot;Mazda;122;Mx;Weiblich;0;20;20;Riehen
124;1;Benzin;2015;47,575686131;7,650518417;Rot;Mercedes-Benz;5;A;MÑnnlich;0;20;20;Riehen
209;1;Benzin;2015;47,575686131;7,650518417;Rot;Mini;112;Cooper;Weiblich;0;20;20;Riehen
179;1;Benzin;2015;47,575686131;7,650518417;Rot;Mitsubishi;64;Colt;MÑnnlich;0;20;20;Riehen
121;1;Benzin;2015;47,575686131;7,650518417;Rot;Nissan;89;Micra;MÑnnlich;0;20;20;Riehen
173;1;Benzin;2015;47,575686131;7,650518417;Rot;Opel;128;Astra;Weiblich;0;20;20;Riehen
279;1;Benzin;2015;47,575686131;7,650518417;Rot;Opel;128;Corsa;Weiblich;0;20;20;Riehen
139;1;Benzin;2015;47,575686131;7,650518417;Rot;Peugeot;170;206;Weiblich;0;20;20;Riehen
145;1;Benzin;2015;47,575686131;7,650518417;Rot;Toyota;117;Aygo;MÑnnlich;0;20;20;Riehen
155;1;Benzin;2015;47,575686131;7,650518417;Rot;Toyota;117;Corolla;Weiblich;0;20;20;Riehen
142;1;Benzin;2015;47,575686131;7,650518417;Rot;Toyota;117;Starlet;Weiblich;0;20;20;Riehen
242;1;Benzin;2015;47,575686131;7,650518417;Rot;Toyota;117;Yaris;MÑnnlich;0;20;20;Riehen
482;1;Benzin;2015;47,575686131;7,650518417;Rot;VW;90;Golf;Weiblich;0;20;20;Riehen
129;1;Benzin;2015;47,575686131;7,650518417;Rot;VW;90;Polo;Weiblich;0;20;20;Riehen
180;1;Benzin;2015;47,545249405;7,661075592;Schwarz;Audi;1;A4;MÑnnlich;0;0;99;ausserkantonal
104;1;Benzin;2015;47,545249405;7,661075592;Schwarz;Fiat;125;Punto;Weiblich;0;0;99;ausserkantonal
108;1;Benzin;2015;47,545249405;7,661075592;Schwarz;Mercedes-Benz;5;A;MÑnnlich;0;0;99;ausserkantonal
138;1;Benzin;2015;47,545249405;7,661075592;Schwarz;Mercedes-Benz;5;S;Weiblich;0;0;99;ausserkantonal
102;1;Benzin;2015;47,545249405;7,661075592;Schwarz;Mitsubishi;64;Colt;MÑnnlich;0;0;99;ausserkantonal
180;1;Benzin;2015;47,545249405;7,661075592;Schwarz;Skoda;134;Octavia;MÑnnlich;0;0;99;ausserkantonal
404;1;Benzin;2015;47,545249405;7,661075592;Schwarz;Smart;104;Fortwo;MÑnnlich;0;0;99;ausserkantonal
368;1;Benzin;2015;47,545249405;7,661075592;Schwarz;VW;90;Golf;MÑnnlich;0;0;99;ausserkantonal
142;1;Benzin;2015;47,545249405;7,661075592;Schwarz;VW;90;Polo;Weiblich;0;0;99;ausserkantonal
140;1;Benzin;2015;47,556104110;7,589728832;Schwarz;Mini;112;Cooper;Weiblich;0;1;1;Altstadt Grossbasel
117;1;Benzin;2015;47,556104110;7,589728832;Schwarz;Porsche;113;911;Weiblich;0;1;1;Altstadt Grossbasel
118;1;Benzin;2015;47,556104110;7,589728832;Schwarz;Saab;32;9;MÑnnlich;0;1;1;Altstadt Grossbasel
174;1;Benzin;2015;47,556104110;7,589728832;Schwarz;Smart;104;Fortwo;MÑnnlich;0;1;1;Altstadt Grossbasel
162;1;Benzin;2015;47,556104110;7,589728832;Schwarz;VW;90;Golf;Weiblich;0;1;1;Altstadt Grossbasel
139;1;Benzin;2015;47,551734258;7,591713667;Schwarz;Alfa Romeo;147;Giulietta;Weiblich;0;2;2;VorstÑdte
121;1;Benzin;2015;47,551734258;7,591713667;Schwarz;Audi;1;A3;Weiblich;0;2;2;VorstÑdte
109;1;Benzin;2015;47,551734258;7,591713667;Schwarz;Audi;1;A4;MÑnnlich;0;2;2;VorstÑdte
125;1;Benzin;2015;47,551734258;7,591713667;Schwarz;Fiat;125;500;Weiblich;0;2;2;VorstÑdte
148;1;Benzin;2015;47,551734258;7,591713667;Schwarz;Mercedes-Benz;5;A;Weiblich;0;2;2;VorstÑdte
131;1;Benzin;2015;47,551734258;7,591713667;Schwarz;Mercedes-Benz;5;C;Weiblich;0;2;2;VorstÑdte
110;1;Benzin;2015;47,551734258;7,591713667;Schwarz;Mercedes-Benz;5;S;Weiblich;0;2;2;VorstÑdte
117;1;Benzin;2015;47,551734258;7,591713667;Schwarz;Mini;112;Cooper;Weiblich;0;2;2;VorstÑdte
211;1;Benzin;2015;47,551734258;7,591713667;Schwarz;Porsche;113;911;Weiblich;0;2;2;VorstÑdte
215;1;Benzin;2015;47,551734258;7,591713667;Schwarz;Smart;104;Fortwo;MÑnnlich;0;2;2;VorstÑdte
429;1;Benzin;2015;47,551734258;7,591713667;Schwarz;VW;90;Golf;Weiblich;0;2;2;VorstÑdte
114;1;Benzin;2015;47,551734258;7,591713667;Schwarz;VW;90;Passat;Weiblich;0;2;2;VorstÑdte
174;1;Benzin;2015;47,551734258;7,591713667;Schwarz;VW;90;Polo;Weiblich;0;2;2;VorstÑdte
327;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Audi;1;A3;Weiblich;0;3;3;Am Ring
160;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Audi;1;A4;Weiblich;0;3;3;Am Ring
147;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Fiat;125;Panda;Weiblich;0;3;3;Am Ring
111;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Fiat;125;Punto;Keine Angabe;0;3;3;Am Ring
123;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Mercedes-Benz;5;A;MÑnnlich;0;3;3;Am Ring
118;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Mercedes-Benz;5;B;Weiblich;0;3;3;Am Ring
150;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Mercedes-Benz;5;C;MÑnnlich;0;3;3;Am Ring
110;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Mercedes-Benz;5;S;Weiblich;0;3;3;Am Ring
145;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Mini;112;Cooper;Weiblich;0;3;3;Am Ring
139;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Porsche;113;911;Weiblich;0;3;3;Am Ring
124;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Renault;42;Clio;MÑnnlich;0;3;3;Am Ring
224;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Saab;32;9;MÑnnlich;0;3;3;Am Ring
208;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Smart;104;Fortwo;MÑnnlich;0;3;3;Am Ring
679;1;Benzin;2015;47,555336607;7,578560114;Schwarz;VW;90;Golf;MÑnnlich;0;3;3;Am Ring
106;1;Benzin;2015;47,555336607;7,578560114;Schwarz;VW;90;Passat;Weiblich;0;3;3;Am Ring
178;1;Benzin;2015;47,555336607;7,578560114;Schwarz;VW;90;Polo;Weiblich;0;3;3;Am Ring
128;1;Benzin;2015;47,555336607;7,578560114;Schwarz;Volvo;16;V70;MÑnnlich;0;3;3;Am Ring
244;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Audi;1;A3;MÑnnlich;0;4;4;Breite
114;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Audi;1;A4;MÑnnlich;0;4;4;Breite
127;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Fiat;125;Panda;MÑnnlich;0;4;4;Breite
120;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Fiat;125;Punto;MÑnnlich;0;4;4;Breite
174;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Ford;165;Focus;Weiblich;0;4;4;Breite
213;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Mercedes-Benz;5;C;MÑnnlich;0;4;4;Breite
143;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Mini;112;Cooper;MÑnnlich;0;4;4;Breite
109;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Mitsubishi;64;Colt;MÑnnlich;0;4;4;Breite
124;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Opel;128;Astra;MÑnnlich;0;4;4;Breite
102;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Opel;128;Zafira;MÑnnlich;0;4;4;Breite
148;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Renault;42;Twingo;Weiblich;0;4;4;Breite
105;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Skoda;134;Octavia;MÑnnlich;0;4;4;Breite
161;1;Benzin;2015;47,552034765;7,619726658;Schwarz;Smart;104;Fortwo;MÑnnlich;0;4;4;Breite
500;1;Benzin;2015;47,552034765;7,619726658;Schwarz;VW;90;Golf;MÑnnlich;0;4;4;Breite
281;1;Benzin;2015;47,552034765;7,619726658;Schwarz;VW;90;Polo;MÑnnlich;0;4;4;Breite
298;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Audi;1;A3;MÑnnlich;0;5;5;St. Alban
164;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Audi;1;A4;MÑnnlich;0;5;5;St. Alban
134;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Audi;1;Quattro;MÑnnlich;0;5;5;St. Alban
150;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Audi;1;Tt;Weiblich;0;5;5;St. Alban
112;1;Benzin;2015;47,547740610;7,605414391;Schwarz;BMW;81;320i;MÑnnlich;0;5;5;St. Alban
220;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Fiat;125;500;Weiblich;0;5;5;St. Alban
141;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Ford;165;Focus;MÑnnlich;0;5;5;St. Alban
194;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Mercedes-Benz;5;A;MÑnnlich;0;5;5;St. Alban
120;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Mercedes-Benz;5;B;MÑnnlich;0;5;5;St. Alban
233;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Mercedes-Benz;5;C;MÑnnlich;0;5;5;St. Alban
157;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Mercedes-Benz;5;Clk;MÑnnlich;0;5;5;St. Alban
296;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Mercedes-Benz;5;E;Weiblich;0;5;5;St. Alban
146;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Mercedes-Benz;5;S;MÑnnlich;0;5;5;St. Alban
113;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Mercedes-Benz;5;Slk;MÑnnlich;0;5;5;St. Alban
257;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Mini;112;Cooper;MÑnnlich;0;5;5;St. Alban
101;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Mini;112;One;Weiblich;0;5;5;St. Alban
109;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Mitsubishi;64;Outlander;Weiblich;0;5;5;St. Alban
213;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Opel;128;Astra;Weiblich;0;5;5;St. Alban
125;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Opel;128;Corsa;Weiblich;0;5;5;St. Alban
261;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Porsche;113;911;Weiblich;0;5;5;St. Alban
166;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Porsche;113;Cayenne;MÑnnlich;0;5;5;St. Alban
124;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Renault;42;Clio;MÑnnlich;0;5;5;St. Alban
140;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Saab;32;9;Weiblich;0;5;5;St. Alban
252;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Smart;104;Fortwo;MÑnnlich;0;5;5;St. Alban
927;1;Benzin;2015;47,547740610;7,605414391;Schwarz;VW;90;Golf;Weiblich;0;5;5;St. Alban
116;1;Benzin;2015;47,547740610;7,605414391;Schwarz;VW;90;Passat;Weiblich;0;5;5;St. Alban
299;1;Benzin;2015;47,547740610;7,605414391;Schwarz;VW;90;Polo;Weiblich;0;5;5;St. Alban
135;1;Benzin;2015;47,547740610;7,605414391;Schwarz;Volvo;16;V70;MÑnnlich;0;5;5;St. Alban
151;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Alfa Romeo;147;147;Weiblich;0;6;6;Gundeldingen
201;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Audi;1;A3;Weiblich;0;6;6;Gundeldingen
242;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Audi;1;A4;MÑnnlich;0;6;6;Gundeldingen
110;1;Benzin;2015;47,543388166;7,592303753;Schwarz;BMW;81;116i;Weiblich;0;6;6;Gundeldingen
109;1;Benzin;2015;47,543388166;7,592303753;Schwarz;BMW;81;650i;Weiblich;0;6;6;Gundeldingen
194;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Fiat;125;500;Weiblich;0;6;6;Gundeldingen
138;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Fiat;125;Panda;Weiblich;0;6;6;Gundeldingen
240;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Fiat;125;Punto;Weiblich;0;6;6;Gundeldingen
122;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Ford;165;Fiesta;Weiblich;0;6;6;Gundeldingen
102;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Ford;165;Focus;Weiblich;0;6;6;Gundeldingen
132;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Ford;165;Maverick;Weiblich;0;6;6;Gundeldingen
364;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Mercedes-Benz;5;A;Weiblich;0;6;6;Gundeldingen
308;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Mercedes-Benz;5;C;MÑnnlich;0;6;6;Gundeldingen
166;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Mercedes-Benz;5;Clk;Weiblich;0;6;6;Gundeldingen
236;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Mercedes-Benz;5;E;MÑnnlich;0;6;6;Gundeldingen
102;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Mercedes-Benz;5;Ml;Weiblich;0;6;6;Gundeldingen
124;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Mercedes-Benz;5;S;Weiblich;0;6;6;Gundeldingen
186;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Mini;112;Cooper;Weiblich;0;6;6;Gundeldingen
119;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Mini;112;One;MÑnnlich;0;6;6;Gundeldingen
106;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Mitsubishi;64;Colt;Weiblich;0;6;6;Gundeldingen
112;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Opel;128;Astra;Weiblich;0;6;6;Gundeldingen
187;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Opel;128;Corsa;Weiblich;0;6;6;Gundeldingen
119;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Peugeot;170;206;Weiblich;0;6;6;Gundeldingen
181;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Peugeot;170;207;MÑnnlich;0;6;6;Gundeldingen
136;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Porsche;113;Cayenne;Weiblich;0;6;6;Gundeldingen
115;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Renault;42;Clio;Weiblich;0;6;6;Gundeldingen
132;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Saab;32;9;MÑnnlich;0;6;6;Gundeldingen
115;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Seat;61;Ibiza;MÑnnlich;0;6;6;Gundeldingen
313;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Smart;104;Fortwo;Weiblich;0;6;6;Gundeldingen
190;1;Benzin;2015;47,543388166;7,592303753;Schwarz;Smart;104;Microcar;Weiblich;0;6;6;Gundeldingen
1122;1;Benzin;2015;47,543388166;7,592303753;Schwarz;VW;90;Golf;MÑnnlich;0;6;6;Gundeldingen
160;1;Benzin;2015;47,543388166;7,592303753;Schwarz;VW;90;Passat;MÑnnlich;0;6;6;Gundeldingen
327;1;Benzin;2015;47,543388166;7,592303753;Schwarz;VW;90;Polo;MÑnnlich;0;6;6;Gundeldingen
178;1;Benzin;2015;47,530785042;7,598108053;Schwarz;Audi;1;A3;MÑnnlich;0;7;7;Bruderholz
100;1;Benzin;2015;47,530785042;7,598108053;Schwarz;Audi;1;A4;MÑnnlich;0;7;7;Bruderholz
113;1;Benzin;2015;47,530785042;7,598108053;Schwarz;Fiat;125;500;MÑnnlich;0;7;7;Bruderholz
219;1;Benzin;2015;47,530785042;7,598108053;Schwarz;Mercedes-Benz;5;A;MÑnnlich;0;7;7;Bruderholz
168;1;Benzin;2015;47,530785042;7,598108053;Schwarz;Mercedes-Benz;5;C;MÑnnlich;0;7;7;Bruderholz
105;1;Benzin;2015;47,530785042;7,598108053;Schwarz;Mini;112;Cooper;MÑnnlich;0;7;7;Bruderholz
116;1;Benzin;2015;47,530785042;7,598108053;Schwarz;Opel;128;Astra;MÑnnlich;0;7;7;Bruderholz
101;1;Benzin;2015;47,530785042;7,598108053;Schwarz;Porsche;113;Cayenne;MÑnnlich;0;7;7;Bruderholz
184;1;Benzin;2015;47,530785042;7,598108053;Schwarz;Skoda;134;Octavia;MÑnnlich;0;7;7;Bruderholz
606;1;Benzin;2015;47,530785042;7,598108053;Schwarz;VW;90;Golf;MÑnnlich;0;7;7;Bruderholz
142;1;Benzin;2015;47,530785042;7,598108053;Schwarz;VW;90;Passat;MÑnnlich;0;7;7;Bruderholz
215;1;Benzin;2015;47,530785042;7,598108053;Schwarz;VW;90;Polo;MÑnnlich;0;7;7;Bruderholz
278;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Audi;1;A3;Weiblich;0;8;8;Bachletten
340;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Audi;1;A4;MÑnnlich;0;8;8;Bachletten
118;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Audi;1;A6;Weiblich;0;8;8;Bachletten
156;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Fiat;125;500;MÑnnlich;0;8;8;Bachletten
163;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Fiat;125;Panda;MÑnnlich;0;8;8;Bachletten
208;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Fiat;125;Punto;Weiblich;0;8;8;Bachletten
255;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Mercedes-Benz;5;A;MÑnnlich;0;8;8;Bachletten
112;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Mercedes-Benz;5;B;MÑnnlich;0;8;8;Bachletten
214;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Mercedes-Benz;5;C;Weiblich;0;8;8;Bachletten
145;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Mercedes-Benz;5;E;MÑnnlich;0;8;8;Bachletten
231;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Mini;112;Cooper;Weiblich;0;8;8;Bachletten
123;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Mitsubishi;64;Colt;MÑnnlich;0;8;8;Bachletten
115;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Nissan;89;Qashqai;MÑnnlich;0;8;8;Bachletten
145;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Opel;128;Astra;MÑnnlich;0;8;8;Bachletten
130;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Opel;128;Zafira;Weiblich;0;8;8;Bachletten
185;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Porsche;113;911;Weiblich;0;8;8;Bachletten
190;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Porsche;113;Cayenne;Weiblich;0;8;8;Bachletten
208;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Saab;32;9;Weiblich;0;8;8;Bachletten
122;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Seat;61;Ibiza;MÑnnlich;0;8;8;Bachletten
150;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Skoda;134;Octavia;Weiblich;0;8;8;Bachletten
761;1;Benzin;2015;47,548247527;7,571521997;Schwarz;VW;90;Golf;MÑnnlich;0;8;8;Bachletten
107;1;Benzin;2015;47,548247527;7,571521997;Schwarz;VW;90;Passat;Weiblich;0;8;8;Bachletten
189;1;Benzin;2015;47,548247527;7,571521997;Schwarz;VW;90;Touran;Weiblich;0;8;8;Bachletten
126;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Volvo;16;V40;MÑnnlich;0;8;8;Bachletten
122;1;Benzin;2015;47,548247527;7,571521997;Schwarz;Volvo;16;V70;Weiblich;0;8;8;Bachletten
145;1;Benzin;2015;47,555275061;7,569826841;Schwarz;Ford;165;Focus;MÑnnlich;0;9;9;Gotthelf
108;1;Benzin;2015;47,555275061;7,569826841;Schwarz;Mercedes-Benz;5;S;MÑnnlich;0;9;9;Gotthelf
119;1;Benzin;2015;47,555275061;7,569826841;Schwarz;Mini;112;Cooper;MÑnnlich;0;9;9;Gotthelf
107;1;Benzin;2015;47,555275061;7,569826841;Schwarz;Opel;128;Astra;Weiblich;0;9;9;Gotthelf
107;1;Benzin;2015;47,555275061;7,569826841;Schwarz;Saab;32;9;MÑnnlich;0;9;9;Gotthelf
122;1;Benzin;2015;47,555275061;7,569826841;Schwarz;Smart;104;Fortwo;MÑnnlich;0;9;9;Gotthelf
390;1;Benzin;2015;47,555275061;7,569826841;Schwarz;VW;90;Golf;MÑnnlich;0;9;9;Gotthelf
141;1;Benzin;2015;47,555275061;7,569826841;Schwarz;VW;90;Polo;MÑnnlich;0;9;9;Gotthelf
179;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Audi;1;A3;Weiblich;0;10;10;Iselin
177;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Audi;1;A4;Weiblich;0;10;10;Iselin
127;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Fiat;125;500;MÑnnlich;0;10;10;Iselin
368;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Fiat;125;Punto;Weiblich;0;10;10;Iselin
265;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Mercedes-Benz;5;C;Weiblich;0;10;10;Iselin
265;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Mercedes-Benz;5;E;MÑnnlich;0;10;10;Iselin
143;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Opel;128;Astra;Weiblich;0;10;10;Iselin
234;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Opel;128;Corsa;MÑnnlich;0;10;10;Iselin
129;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Saab;32;9;Weiblich;0;10;10;Iselin
147;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Skoda;134;Octavia;MÑnnlich;0;10;10;Iselin
160;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Smart;104;Fortwo;MÑnnlich;0;10;10;Iselin
167;1;Benzin;2015;47,560904373;7,565889359;Schwarz;Toyota;117;Yaris;Weiblich;0;10;10;Iselin
496;1;Benzin;2015;47,560904373;7,565889359;Schwarz;VW;90;Golf;Weiblich;0;10;10;Iselin
111;1;Benzin;2015;47,560904373;7,565889359;Schwarz;VW;90;Passat;Weiblich;0;10;10;Iselin
358;1;Benzin;2015;47,560904373;7,565889359;Schwarz;VW;90;Polo;MÑnnlich;0;10;10;Iselin
127;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Alfa Romeo;147;147;MÑnnlich;0;11;11;St. Johann
256;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Audi;1;A3;MÑnnlich;0;11;11;St. Johann
131;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Audi;1;A4;MÑnnlich;0;11;11;St. Johann
136;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Audi;1;A6;Weiblich;0;11;11;St. Johann
106;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Fiat;125;500;MÑnnlich;0;11;11;St. Johann
229;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Fiat;125;Punto;MÑnnlich;0;11;11;St. Johann
190;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Ford;165;Focus;MÑnnlich;0;11;11;St. Johann
239;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Mercedes-Benz;5;A;Weiblich;0;11;11;St. Johann
323;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Mercedes-Benz;5;C;Weiblich;0;11;11;St. Johann
140;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Mercedes-Benz;5;E;MÑnnlich;0;11;11;St. Johann
171;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Mercedes-Benz;5;S;Weiblich;0;11;11;St. Johann
115;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Mini;112;Cooper;Weiblich;0;11;11;St. Johann
166;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Opel;128;Astra;MÑnnlich;0;11;11;St. Johann
146;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Opel;128;Corsa;MÑnnlich;0;11;11;St. Johann
149;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Opel;128;Zafira;MÑnnlich;0;11;11;St. Johann
105;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Peugeot;170;206;MÑnnlich;0;11;11;St. Johann
106;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Renault;42;Clio;MÑnnlich;0;11;11;St. Johann
113;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Skoda;134;Octavia;MÑnnlich;0;11;11;St. Johann
137;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Smart;104;CoupÇ;MÑnnlich;0;11;11;St. Johann
128;1;Benzin;2015;47,572168422;7,572809458;Schwarz;Smart;104;Fortwo;MÑnnlich;0;11;11;St. Johann
733;1;Benzin;2015;47,572168422;7,572809458;Schwarz;VW;90;Golf;MÑnnlich;0;11;11;St. Johann
104;1;Benzin;2015;47,572168422;7,572809458;Schwarz;VW;90;Lupo;Weiblich;0;11;11;St. Johann
154;1;Benzin;2015;47,572168422;7,572809458;Schwarz;VW;90;Passat;MÑnnlich;0;11;11;St. Johann
346;1;Benzin;2015;47,572168422;7,572809458;Schwarz;VW;90;Polo;Weiblich;0;11;11;St. Johann
104;1;Benzin;2015;47,563973994;7,596074939;Schwarz;Skoda;134;Octavia;Weiblich;0;13;13;Clara
